Adresse;Agent;Agent privilegie;Commentaires;Competence;Courriel;Creneau horaire de passage;Date d'echeance;Date de depart;Duree;Duree maximale de transport;Heure de passage prevu;Hub;Identifiant externe;Latitude;Longitude;Mobile;Nom;Partner;Plaque d'immatriculation;Poids;Prenom;Référence de commande;Telephone;Type;Type d'intervention;Volume
Andalouss Ghb4m1 Magasin N 1 Rdc Imm Ghb4 N 69 El Jadida Andalouss El Jadida El jadida;Abdelkbir KHANFOUDI;;;;;10:00-19:00;;30/03/2022;5;;15:18;M2T;005659;33.23669;-8.52122;2,12665E+11;Chaabi Cash Retamar;M2T;3865-E-6;1;;DM220385952;2,12665E+11;;;0
LOT OUASSAT EL JADIDA N 8 ELJADIDA El jadida;Abdelkbir KHANFOUDI;;;;;10:00-19:00;;30/03/2022;5;;15:26;M2T;701393;33.23082;-8.52796;2,12523E+11;MARJANE ELJADIDA;CASH PLUS;3865-E-6;1;;DM220385952;2,12523E+11;;;0
Magasin 2, lot Al Jadid, Hay El matar El Jadida El jadida;Abdelkbir KHANFOUDI;;;;;10:00-19:00;;30/03/2022;5;;15:32;M2T;702319;33.2299698;-8.531034;2,12675E+11;Cash plus al alya;CASH PLUS;3865-E-6;1;;DM220385952;2,12675E+11;;;0
route de sidi bouzide principale El jadida;Abdelkbir KHANFOUDI;;;;;10:00-19:00;;30/03/2022;5;;15:45;M2T;700335;33.23828;-8.53093;2,12661E+11;najmat el janoub;CASH PLUS;3865-E-6;1;;DM220385952;2,12661E+11;;;0
Centre Sidi Bouzid Quartier Administratif 24005 EL JADIDA CASABLANCA;Abdelkbir KHANFOUDI;;;;;10:00-19:00;;30/03/2022;5;;16:03;M2T;083435;33.2302026;-8.5519083;2,12213E+11;BC SIDI BOUZID;BARID CASH;3865-E-6;1;;DM220385952;2,12213E+11;;;0
Centre Administratif moulay abdellah 24003 EL JADIDA CASABLANCA;Abdelkbir KHANFOUDI;;;;;10:00-19:00;;30/03/2022;5;;16:28;M2T;083431;33.198697;-8.58798;2,12213E+11;BC MOULAY ABDALLAH;BARID CASH;3865-E-6;1;;DM220385952;2,12213E+11;;;0
CENTRE MOULAY ABDELLAH El jadida;Abdelkbir KHANFOUDI;;;;;10:00-19:00;;30/03/2022;5;;16:43;M2T;700652;33.19278;-8.5855;2,12663E+11;Moulay abdellah;CASH PLUS;3865-E-6;1;;DM220385952;2,12663E+11;;;0
21 PAM TNINE GHARBIA ZEMAMRA-LGHARBIA El jadida;Abdelkbir KHANFOUDI;;;;;10:00-19:00;;30/03/2022;5;;18:50;M2T;097924;32.57566;-8.85804;2,12662E+11;BELFKIHÿTNINE GHARBIA;BARID CASH;3865-E-6;1;;DM220385952;2,12662E+11;;;0
Place de la victoire Ville Nouvelle 35106 GUERCIF CASABLANCA;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;10:00;M2T;083886;34.223686;-3.351134;2,12213E+11;BC GUERCIF;BARID CASH;96601-H-6;1;;DM220385952;2,12213E+11;;;0
Bd De L Unite Centre Ville Guercif Guercif;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;10:06;M2T;003167;34.22402;-3.35024;2,12661E+11;Chaabi Cash El Bourkadi Com;M2T;96601-H-6;1;;DM220385952;2,12661E+11;;;0
BOULEVARD ALLAL BEN ABDELLAH Guercif;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;10:12;M2T;702004;34.22545;-3.3492;2,12668E+11;ALLAL BEN ABDELLAH;CASH PLUS;96601-H-6;1;;DM220385952;2,12668E+11;;;0
Av Abdelmomen Ben Ali Propt Alzahra Guercif Guercif Guercif;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;10:18;M2T;010103;34.22564;-3.34546;2,12667E+11;Chaabi Cash Cash transfert center;M2T;96601-H-6;1;;DM220385952;2,12667E+11;;;0
N° 5, Avenue Med V, Debdou Debdou;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;11:46;M2T;701256;33.98478;-3.04025;2,12668E+11;DEBDOU;CASH PLUS;96601-H-6;1;;DM220385952;2,12668E+11;;;0
N 987 RUE MENGOUB HAY TAKADOUM Taourirt;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;12:28;M2T;701222;34.40456;-2.9011;2,12662E+11;SAKAYAT BELKBIR;CASH PLUS;96601-H-6;1;;DM220385952;2,12662E+11;;;0
N 52 HAY LAMHARIG N1 RUE N 3 Taourirt;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;12:36;M2T;700951;34.40201;-2.88817;2,12662E+11;TAOURIRT EL MASSIRA;CASH PLUS;96601-H-6;1;;DM220385952;2,12662E+11;;;0
N55 Rue Lafkih Ben Salah Hay Salam Taourirt Taourirt;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;12:43;M2T;003035;34.41024;-2.89694;2,12662E+11;Chaabi Cash Group Tizini;M2T;96601-H-6;1;;DM220385952;2,12662E+11;;;0
55rue lafkih ben saleh hay salam Taourirt Taourirt;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;12:48;M2T;701187;34.41101;-2.89765;2,12675E+11;TAOURIRTSALAM;CASH PLUS;96601-H-6;1;;DM220385952;2,12675E+11;;;0
RUE MAGHRIB ARABI HAY LAKDIM Taourirt;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;12:54;M2T;700623;34.41382;-2.89565;2,12662E+11;TAOURIRTHAYLAKDIM;CASH PLUS;96601-H-6;1;;DM220385952;2,12662E+11;;;0
BD MOHAMED 5 N 1104 Taourirt;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;12:59;M2T;701386;34.41474;-2.89439;2,12537E+11;TAOURIRTMEDV;CASH PLUS;96601-H-6;1;;DM220385952;2,12537E+11;;;0
Angle Bd Mohamed V et Bd Zerktouni Ancien Quartier 65802 TAOURIRT CASABLANCA;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;13:04;M2T;083879;34.4151967;-2.8944415;2,12213E+11;BC TAOURIRT;BARID CASH;96601-H-6;1;;DM220385952;2,12213E+11;;;0
Prop al amal hay nougd Guercif;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;13:58;M2T;701860;34.23318;-3.35063;2,12653E+11;Hay Al Amal nougd;CASH PLUS;96601-H-6;1;;DM220385952;2,12653E+11;;;0
n°9bloc 3 al qods3 tazaqods 3 Taza;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;14:54;M2T;701724;34.2294;-3.97972;2,12661E+11;ALQODS3;CASH PLUS;96601-H-6;1;;DM220385952;2,12661E+11;;;0
AV HASSAN 2 Taza;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;15:04;M2T;701192;34.22926;-4.00309;2,12661E+11;TAZA CENTRE;CASH PLUS;96601-H-6;1;;DM220385952;2,12661E+11;;;0
5 TRIK TAZA EL OLIA , BD MOULAY YOUSSEF , IMMB TAZ Taza;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;15:09;M2T;701337;34.22926;-4.00309;2,12535E+11;MOULAYYOUSSEF;CASH PLUS;96601-H-6;1;;DM220385952;2,12535E+11;;;0
HA MASSIRA 2 N 11 BLOC F RESIDENCE ASSABAH Taza;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;15:14;M2T;700103;34.22926;-4.00309;2,12661E+11;MASSIRA II;CASH PLUS;96601-H-6;1;;DM220385952;2,12661E+11;;;0
14 OURIDA B TAZA Taza;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;15:19;M2T;701191;34.22926;-4.00309;2,12661E+11;TAZAOURIDA1;CASH PLUS;96601-H-6;1;;DM220385952;2,12661E+11;;;0
Avenue Bir Anzarane, Route de FÅ s Al adarissa 35016 TAZA CASABLANCA;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;15:26;M2T;083794;34.2306316;-4.0099025;2,12213E+11;BC TAZA GARE;BARID CASH;96601-H-6;1;;DM220385952;2,12213E+11;;;0
N 1361 Hay Elamal Taza Taza;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;15:35;M2T;004306;34.22359;-4.02129;2,127E+11;Tasshilat Lahrache;M2T;96601-H-6;1;;DM220385952;2,127E+11;;;0
Place My Al Hassan Taza Haut 35015 TAZA CASABLANCA;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;15:46;M2T;083981;34.2088853;-4.0143375;2,12213E+11;BC TAZA HAUT;BARID CASH;96601-H-6;1;;DM220385952;2,12213E+11;;;0
286 Bloc C Hay Hassani Taza Taza;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;15:57;M2T;004311;34.20675;-3.99793;2,12662E+11;Tasshilat El Amraoui;M2T;96601-H-6;1;;DM220385952;2,12662E+11;;;0
Rue Allal Ben Abdellah Ville Nouvelle 35032 TAZA. CASABLANCA;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;16:07;M2T;083873;34.2219948;-4.0073705;2,12213E+11;BC TAZA PPAL;BARID CASH;96601-H-6;1;;DM220385952;2,12213E+11;;;0
Saka centre Saka;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;18:59;M2T;700484;34.6176;-3.41418;2,12662E+11;Saka;CASH PLUS;96601-H-6;1;;DM220385952;2,12662E+11;;;0
RDCCentre LAMRIJA Lamrija;Abdelilah  Hammouch;;;;;10:00-19:00;;30/03/2022;5;;21:46;M2T;700559;33.990635;-3.27878;2,12662E+11;LAMRIJA;CASH PLUS;96601-H-6;1;;DM220385952;2,12662E+11;;;0
Mag 1 Dr Ouled Tayeb Haut Ouled Tayeb Ouled Tayeb Sidi harazem;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;10:24;M2T;006506;33.9546264;-4.9941136;2,12661E+11;Chaabi Cash Nego Tech.;M2T;23643-E-6;1;;DM220385952;2,12661E+11;;;0
OULAD YOUSSEF COMMUNE OULAD TAYEB Oulad tayeb;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;10:31;M2T;700242;33.959025;-4.995808;2,12679E+11;OULAD TAYEB 2;CASH PLUS;23643-E-6;1;;DM220385952;2,12679E+11;;;0
MAG 5 AV SOUSSA MONTFLEURI 2 Fès;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;10:48;M2T;702034;34.004207;-4.986342;2,12661E+11;MONTFLEURI 2;CASH PLUS;23643-E-6;1;;DM220385952;2,12661E+11;;;0
19 RUE BARBADUS ROUTE SEFROU FES CASABLANCA;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;10:57;M2T;097952;34.0077;-4.978441;2,12213E+11;POPCASH FES ZOHOUR;BARID CASH;23643-E-6;1;;DM220385952;2,12213E+11;;;0
NÃ¢Â°110 Av Bayrouth Zouhour Ii Rte De Sefrou Fes Bayrouth Fes Fès;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;11:04;M2T;001674;34.00814;-4.98246;2,12664E+11;Chaabi Cash Marikaz Sola;M2T;23643-E-6;1;;DM220385952;2,12664E+11;;;0
Avenue Bayrouth Lot B2 Lotissement Benzaine Zouhour 1 Montfleuri CASABLANCA;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;11:11;M2T;097621;34.006781;-4.987935;2,12213E+11;PCASH FES MONTFLEURI;BARID CASH;23643-E-6;1;;DM220385952;2,12213E+11;;;0
232 BD AL KARAMA ZOUHOUR I Fès;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;11:23;M2T;700354;34.0109;-4.99116;2,12536E+11;ZOUHOUR;CASH PLUS;23643-E-6;1;;DM220385952;2,12536E+11;;;0
N12 Avenue Massira Rue Maouz Magasin N38 Lotissement Narjiss Fes Fès;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;11:46;M2T;000521;34.01385;-4.98046;2,12637E+11;Chaabi Cash M2t - Fes - Narjiss;M2T;23643-E-6;1;;DM220385952;2,12637E+11;;;0
N33 Imb 34 Bd Amal Narjis Fes Fes Fès;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;12:02;M2T;001633;34.01218;-4.97032;2,12777E+11;Chaabi Cash Gallery Mutiservices Technology;M2T;23643-E-6;1;;DM220385952;2,12777E+11;;;0
n° av al madina al monawara hay amal en face mos Fès;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;12:11;M2T;700814;34.009805;-4.965529;2,12677E+11;HAY AL AMAL;CASH PLUS;23643-E-6;1;;DM220385952;2,12677E+11;;;0
206 LOT BELAIR RTE SEFROU MAG N°4 route sidi Fès;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;12:18;M2T;701604;34.00897;-4.962245;2,12666E+11;fès shore;CASH PLUS;23643-E-6;1;;DM220385952;2,12666E+11;;;0
N° 111 Sidi Boujida Fès;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;13:06;M2T;700144;34.0674151;-4.9639339;2,12661E+11;Fes sidi Boujida;CASH PLUS;23643-E-6;1;;DM220385952;2,12661E+11;;;0
MAGAZIN N 13 B LOTISSEMENT EL BORJ SAHRIJ GNAOUA Fès;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;13:23;M2T;701114;34.0511656;-4.9571769;2,12661E+11;EL BORJ;CASH PLUS;23643-E-6;1;;DM220385952;2,12661E+11;;;0
N°2 58 rue boujdour sidibrahim Fès;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;13:51;M2T;701784;34.028565;-4.989937;2,1262E+11;NAJAH FES;CASH PLUS;23643-E-6;1;;DM220385952;2,1262E+11;;;0
BD ALKADISSIA N 3HAY LIDOU FES Fès;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;14:00;M2T;701389;34.033824;-4.99042;2,12664E+11;FESLIDOU;CASH PLUS;23643-E-6;1;;DM220385952;2,12664E+11;;;0
mag n°4 imm n°21 bab alghoul dhar el mehraz fèsbab Fès;Abdelhak Benlamine;;;;;10:00-19:00;;30/03/2022;5;;14:09;M2T;702172;34.040257;-4.989504;2,12606E+11;BAB ALGHOUL;CASH PLUS;23643-E-6;1;;DM220385952;2,12606E+11;;;0
MAG 22 LOT DINIA SANCHEZ PLAGE GUY Harhoura;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;10:00;M2T;701027;33.939583;-6.939027;2,12662E+11;Harhora;CASH PLUS;79265-H-6;1;;DM220385952;2,12662E+11;;;0
Avenue moustapha assayeh Harhoura 12014 HARHOURA CASABLANCA;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;10:23;M2T;083734;33.9254861;-6.958594;2,12213E+11;BC EL HARHOURA;BARID CASH;79265-H-6;1;;DM220385952;2,12213E+11;;;0
Magasin, Immeuble NÃ¸1179 WIFAK 12022 TEMARA CASABLANCA;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;10:35;M2T;083771;33.920192;-6.93448;2,12213E+11;BC TEMARA AL WIFAK;BARID CASH;79265-H-6;1;;DM220385952;2,12213E+11;;;0
1384 Av Ghazza Hay Al Wifak Temara Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;10:41;M2T;001369;33.924469;-6.93249;2,12622E+11;Chaabi Cash CH ASH Service;M2T;79265-H-6;1;;DM220385952;2,12622E+11;;;0
Hay El Alaouenne Rue Kowait N46 Temara Temara Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;11:24;M2T;001364;33.916898;-6.924703;2,12663E+11;Chaabi Cash Muamalat Express;M2T;79265-H-6;1;;DM220385952;2,12663E+11;;;0
PROMOSITE 2 N18 RUE NATIONAL N1 AIN ATIG Ain atiq;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;11:41;M2T;701407;33.889156;-6.970589;2,12662E+11;AIN ATIG CENTRE;CASH PLUS;79265-H-6;1;;DM220385952;2,12662E+11;;;0
LOT EL AAMARI NR 01 AIN ROUZ SKHIRAT Skhirate;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;12:01;M2T;700460;33.851152;-7.038664;2,12698E+11;SKHIRAT;CASH PLUS;79265-H-6;1;;DM220385952;2,12698E+11;;;0
lot fatima benlarbi nr 1 Skhirate;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;12:27;M2T;702040;33.842925;-7.046064;2,12662E+11;HAY HAJ ADIL;CASH PLUS;79265-H-6;1;;DM220385952;2,12662E+11;;;0
B49 lot salam SABBAH mag n2 skhirat temara Skhirate;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;12:41;M2T;701797;33.802702;-7.036968;2,12661E+11;Sabbah skhirat;CASH PLUS;79265-H-6;1;;DM220385952;2,12661E+11;;;0
LOT NAJAH Tamesna;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;13:15;M2T;702086;33.828788;-6.913015;2,12633E+11;TAMESNA CENTRE;CASH PLUS;79265-H-6;1;;DM220385952;2,12633E+11;;;0
LOT KHALID NÃ¸ 470 SYZ SIDI YAHIA ZAERS CASABLANCA;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;13:22;M2T;098944;33.827583;-6.904306;2,12213E+11;SAHATEL SIDI YAHIA ZAERS;BARID CASH;79265-H-6;1;;DM220385952;2,12213E+11;;;0
N1079 Lot Ouled Zaers Ain Aouda Ain Aouda Ain el aouda;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;13:43;M2T;006496;33.803378;-6.791304;2,12662E+11;Tasshilat Mouadi;M2T;79265-H-6;1;;DM220385952;2,12662E+11;;;0
149 HAY ENNASR N 9 Ain el aouda;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;13:50;M2T;701536;33.806293;-6.781826;2,12689E+11;HAY ENNASR;CASH PLUS;79265-H-6;1;;DM220385952;2,12689E+11;;;0
Centre Ain Aouda 12102 AIN EL AOUDA CASABLANCA;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;13:57;M2T;083453;33.80619;-6.790836;2,12213E+11;BC AIN EL OUDA;BARID CASH;79265-H-6;1;;DM220385952;2,12213E+11;;;0
AVENUE HASSAN 2 EX DOUKALA MAGASIN 12 Ain el aouda;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;14:02;M2T;701312;33.80881;-6.790894;2,12662E+11;AIN AOUDA HASSAN 2;CASH PLUS;79265-H-6;1;;DM220385952;2,12662E+11;;;0
commune EL MENZEH 12123 SKHIRATE-TEMARA CASABLANCA;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;14:17;M2T;083633;33.856286;-6.855859;2,12213E+11;BC BASSATINE AL MENZEH;BARID CASH;79265-H-6;1;;DM220385952;2,12213E+11;;;0
EL FAWARAT AVENUE TARIQ IBN ZAID CHAABI ISKANE Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;14:31;M2T;702114;33.910846;-6.912255;2,1264E+11;ELFOUARAT TEMARA;CASH PLUS;79265-H-6;1;;DM220385952;2,1264E+11;;;0
N 167 Lot Comatrav 1 Temara Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;14:38;M2T;000514;33.91284;-6.919659;2,12677E+11;Chaabi Cash M2t - Temara - Lot Comatrav;M2T;79265-H-6;1;;DM220385952;2,12677E+11;;;0
boulevard HASSAN Ier Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;14:44;M2T;700378;33.911117;-6.922032;2,12538E+11;HASSAN 1er;CASH PLUS;79265-H-6;1;;DM220385952;2,12538E+11;;;0
NÃ¸146 Bd. My Al Hassan I Hay El Abbadi Brika 12000 TEMARA CASABLANCA;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;14:49;M2T;083772;33.910412;-6.921438;2,12213E+11;BC TEMARA FATH EL KHEIR;BARID CASH;79265-H-6;1;;DM220385952;2,12213E+11;;;0
Avenue Hassane 1er Immeuble D NÂ°9 Fath El Kheir Temara Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;15:01;M2T;024008;33.905323;-6.918733;2,126E+11;Chaabi Cash M2t- Fath El Kheir;M2T;79265-H-6;1;;DM220385952;2,126E+11;;;0
Immeuble NÃ¸ 211Ã¿, LotÃ¿, Renaissance (213) Al Mansour Adahbi 12016 TEMARA CASABLANCA;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;15:07;M2T;083735;33.9022671;-6.9237534;2,12213E+11;BC TEMARA FOUARATE;BARID CASH;79265-H-6;1;;DM220385952;2,12213E+11;;;0
RESIDENCE ENNASR IMM 62 LOCAL N°227 Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;15:14;M2T;702168;33.895892;-6.930864;2,12667E+11;HAY ENNACER ELIMARAT;CASH PLUS;79265-H-6;1;;DM220385952;2,12667E+11;;;0
BD Tarik bnou ziyad résidence adam n4 temaraLakrou Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;15:21;M2T;701832;33.903828;-6.920162;2,12648E+11;RONDE POINT LE9ROCH;CASH PLUS;79265-H-6;1;;DM220385952;2,12648E+11;;;0
AVENUE TARIK IBNO ZIAD Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;15:27;M2T;700668;33.904784;-6.918374;2,12677E+11;SKIKIMA;CASH PLUS;79265-H-6;1;;DM220385952;2,12677E+11;;;0
Oulalda Oulad Aliyane Temara Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;15:33;M2T;001327;33.909031;-6.914508;2,12693E+11;Chaabi Cash Ennaji Express;M2T;79265-H-6;1;;DM220385952;2,12693E+11;;;0
79 LOT ALWIFAQ Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;15:39;M2T;701728;33.912762;-6.914363;2,12631E+11;TRIK 51 TMRAA;CASH PLUS;79265-H-6;1;;DM220385952;2,12631E+11;;;0
24500 Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;15:44;M2T;700751;33.916564;-6.9117;2,12663E+11;RACHAMED;CASH PLUS;79265-H-6;1;;DM220385952;2,12663E+11;;;0
Angle Hassan II et Av Prince Heritier Sidi Mohamed 12000 TEMARA CASABLANCA;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;15:51;M2T;083803;33.9273942;-6.9166902;2,12213E+11;BC TEMARA PPAL;BARID CASH;79265-H-6;1;;DM220385952;2,12213E+11;;;0
14 Av.Idriss Premier Hay Nahda Temara Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;15:59;M2T;702062;33.926664;-6.906743;2,12697E+11;TEMARA Hay Nahda;CASH PLUS;79265-H-6;1;;DM220385952;2,12697E+11;;;0
HAY MAGHRIB ARABI N°1562 Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;16:05;M2T;701660;33.925802;-6.894308;2,12654E+11;MILANO TEMARA;CASH PLUS;79265-H-6;1;;DM220385952;2,12654E+11;;;0
3461 RUE MELILIA MASSIRA 2 TEMARA Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;16:12;M2T;097810;33.921422;-6.889395;2,12611E+11;PAM CASH TEMARA MASSIRA 2;BARID CASH;79265-H-6;1;;DM220385952;2,12611E+11;;;0
Hay Maghrib Laarabi Lot 3881 Masira 2 Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;16:17;M2T;700168;33.920196;-6.889977;2,12678E+11;TEMARA MASSIRA II;CASH PLUS;79265-H-6;1;;DM220385952;2,12678E+11;;;0
N 3881 Hay Al Maghrib Al Arabi Temara Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;16:22;M2T;000526;33.920226;-6.890055;2,12662E+11;Chaabi Cash M2t - Temara - Hay Al Maghri;M2T;79265-H-6;1;;DM220385952;2,12662E+11;;;0
NÃ¸ 895 GUICH OUDAYA RYAD 10023 RABAT CASABLANCA;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;16:32;M2T;083653;33.9383499;-6.88662;2,12213E+11;BCÃ¿RABAT GUICH OUDAYA;BARID CASH;79265-H-6;1;;DM220385952;2,12213E+11;;;0
rue arfoud oulad mtaa temaraoulad mtaa Témara;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;16:45;M2T;700109;33.936761;-6.894789;2,12661E+11;Ouled mtaa 2;CASH PLUS;79265-H-6;1;;DM220385952;2,12661E+11;;;0
13 LOT OULAD MTAA SECTEUR 3 CASABLANCA;Lahcen HARTAL ;;;;;10:00-19:00;;30/03/2022;5;;16:51;M2T;097816;33.937529;-6.895358;2,12213E+11;COSANES OULAD MTAA;BARID CASH;79265-H-6;1;;DM220385952;2,12213E+11;;;0
Centre Mhaya 50152 MEKNES CASABLANCA;Mohamed Moutaouif;;;;;10:00-19:00;;30/03/2022;5;;10:00;M2T;083408;33.981073;-5.242126;2,12213E+11;BC TNINE LAMHAYA;BARID CASH;23636-E-6;1;;DM220385952;2,12213E+11;;;0
N°100 AV HASSAN II GHAFSAI Rhafsai;Mohamed Moutaouif;;;;;10:00-19:00;;30/03/2022;5;;13:08;M2T;701437;34.62769;-4.90961;2,12662E+11;GHAFSAI;CASH PLUS;23636-E-6;1;;DM220383136;2,12662E+11;;;0
Rue Syrie Lot El Wifaq, Rmila Taounate;Mohamed Moutaouif;;;;;10:00-19:00;;30/03/2022;5;;14:41;M2T;701802;34.54963;-4.64773;2,12643E+11;Rmila;CASH PLUS;23636-E-6;1;;DM220384298;2,12643E+11;;;0
HAY EL MASSIRA TISSA CENTRE Taounate;Mohamed Moutaouif;;;;;10:00-19:00;;30/03/2022;5;;15:52;M2T;098323;34.28648;-4.66246;2,12619E+11;ID TISSA;BARID CASH;23636-E-6;1;;DM220383136;2,12619E+11;;;0
HAY EL MASSIRA TISSA CENTRE Taounate;Mohamed Moutaouif;;;;;10:00-19:00;;30/03/2022;5;;15:57;M2T;098323;34.28648;-4.66246;2,12619E+11;ID TISSA;BARID CASH;23636-E-6;1;;DM220385952;2,12619E+11;;;0
2 Rue Moulay Rchid et Rue Mly Smail. Derb Soltan Derb Soltan 20504 CASABLANCA CASABLANCA; Ahmed Timezguid;;;;;10:00-19:00;;30/03/2022;5;;10:29;M2T;083813;34.310174;-6.307489;2,12213E+11;BC CASA DERB SIDNA;BARID CASH;34592-B-7;1;;DM220385952;2,12213E+11;;;0
GROUPE 1 BLOC F NÃ¸1 SIDI YAHYA AL GHARB CASABLANCA; Ahmed Timezguid;;;;;10:00-19:00;;30/03/2022;5;;10:36;M2T;098916;34.307778;-6.302278;2,12213E+11;SAHATEL SIDI YAHYA AL GHARB;BARID CASH;34592-B-7;1;;DM220385952;2,12213E+11;;;0
Avenue Abdelkrim Khattabi Dar Bel Amri Dar Bel Amri Dar bel amri; Ahmed Timezguid;;;;;10:00-19:00;;30/03/2022;5;;13:00;M2T;006676;34.18689;-5.96959;2,12663E+11;Tasshilat Belachhab;M2T;34592-B-7;1;;DM220385952;2,12663E+11;;;0
Lot Cossunab N 1 Cossunab Sidi Slimane Sidi slimane; Ahmed Timezguid;;;;;10:00-19:00;;30/03/2022;5;;14:27;M2T;003102;34.22338;-5.70908;2,12677E+11;Chaabi Cash Zinoun TD;M2T;34592-B-7;1;;DM220385952;2,12677E+11;;;0
